P_gen [pu],V_ext [pu]
0.3370240411859236,1.0145591244229029
0.8047765412586568,0.9864146053280823
0.8496204074442728,1.0074278160759869
0.6877766122816578,0.9576654877043035
0.4529424574103458,1.0396557160735969
0.7438716355050364,1.0067208131160612
0.4190395393569074,1.0119882872216837
0.6918237872414975,0.9875015468025288
0.5254512596668428,1.0055457202785871
0.5309352493652173,1.0192985238193235
0.7444279901705413,0.9956776138999762
0.7634340529305076,1.0006547942358668
0.729370285663478,0.9864027947250008
0.7542719974098718,1.0016036342671764
0.3533733878418343,0.9903011872606905
0.6508809514646478,0.987209903825162
0.5229982687535044,0.9891312990940324
0.4224932508031739,0.9770280126884548
0.7005592823954613,1.009365111849281
0.7971923104617775,0.9894164982668088
0.6360666184239923,1.0088699505274037
0.7717006002710087,0.9704695666900603
0.6173166034949203,1.0149661309671207
0.5159368937856135,1.0297891495682368
0.6674837930671865,0.9630369662538281
0.6114166213477196,0.9901166662505457
0.5368800774010046,1.0153478123192266
0.7080446544856301,1.0110266860141455
0.7055057421144899,0.9774219954845244
0.7659156259890348,0.9971998960824839
0.4034668152974769,1.023908517313239
0.7410875465505923,1.0092377903375422
0.841351720621732,1.0091332480177602
0.6467159581419996,0.9864827367310742
0.8987958218364013,1.0275705616692348
0.721654343749034,0.9800689707239533
0.4369885655326319,1.0142567822780493
0.526148012858739,0.9869137693659449
0.532613858750573,1.019294661326626
0.6190190471561362,0.9877826939955179
0.7319864027249544,1.0075211388696574
0.7788391126550683,0.9979690102903772
0.3615662899718603,0.9718626403698917
0.4267861659143538,1.0111451932670616
0.3943809030592464,1.0165476569401124
0.35974493432756954,0.9910645567973889
0.8273659740728666,0.9857576390264884
0.38189735649643813,0.9946308532890832
0.30004737555831223,1.0033075247002485
0.7360259610446019,0.9580183327524018
0.34692447924401915,0.9843995464474518
0.43972829268382574,1.045605502219186
0.38589464393409717,0.9958131693357273
0.5793425744535902,1.0338752394721542
0.8638236340689561,0.9820226220580999
0.5967204858708979,1.0450647507829927
0.8231837993927035,0.9959322076191409
0.5996064255540516,1.0100349934621398
0.5329013552258983,0.9790855458694852
0.7822404945795375,1.0407086172594484
0.34682103676962617,0.9889830118807064
0.8465095391894836,0.9988822758687681
0.7007558802903902,0.9745764670636959
0.575372197240283,0.9838409045939844
0.7289968943297294,1.0112078860308307
0.5889638142647472,0.9937488647116947
0.8519072785807621,1.0077648212104615
0.5701774395497454,1.0098345504173096
0.31338784219028876,1.026165112817225
0.8872683075644232,1.0289112157957052
0.5534966430195138,1.0257370266761847
0.5258576049275783,1.0092649456967049
0.3021178253246878,1.0095508869532928
0.7051808343997185,1.006425102849866
0.8097754616571858,1.0144448805904096
0.5166084054463593,1.0050756790264515
0.4983456164566358,1.01602725530172
0.4835466408199497,0.9822545414133291
0.7501590798846927,1.0102723622658591
0.7230126216790936,0.998632990304304
0.6504799835299293,1.0179797284828729
0.6684708415820747,0.974143649518764
0.841491059802636,0.9977855903491034
0.4493009720226425,1.022951122682979
0.4997535597711865,1.0041845077166331
0.49896571064672696,0.9730595488781905
0.37836220215020927,1.0024943561484239
0.6127716896856441,1.019418830723628
0.40934944949704705,1.0096489459087272
0.471134984896889,1.0077481980396685
0.44205886140295936,1.0398036793628946
0.6346747466646496,1.005263876441073
0.7160686986968825,1.0015000812004502
0.6829216092708003,1.0319433978771166
0.3737747962292308,0.9973098547031077
0.6299223965319286,0.9859168374696009
0.7912805438981608,1.0317514716740808
0.4526781429475166,1.0061079747636785
0.3763576028044259,0.9749351764838048
0.7219948209730694,1.0333224123125748
0.5382052092532063,1.0280373828184024
0.7873365069066512,0.9687372429109262
0.5443605228523929,1.0205178471527974
0.5465608487610686,0.9766991760207056
0.35477263086459915,1.014432045898808
0.40516927278896475,1.014588196624269
0.5827584330214145,1.0169145611229624
0.3211689415174657,0.9985018162764016
0.686205113608049,0.9821515902825472
0.8603608226017507,1.0019440639276047
0.8517330255785127,0.9845038380397774
0.8196882855275777,1.0083886274349698
0.6776915026984306,0.9983671316716475
0.5687973620167635,1.0082457068336568
0.44092184688130687,0.9917101470388812
0.4410033830145211,0.9859661435882249
0.6904486112287058,1.027510004190376
0.7683605482363287,1.005890067180867
0.3142961133228243,0.9701595814737379
0.6658560073349469,1.0010414559534973
0.8872771386831202,0.9699402887720439
0.861738601935207,1.0084320317886446
0.4282375359214698,0.9526897393237908
0.8372027603292714,1.0214226611541248
0.31760134429176134,1.0112878450174856
0.8258946934777736,0.991306856601378
0.8191808541439709,0.9885326510316046
0.40431607714016526,0.9964045261455582
0.7999364301688541,1.0022402782704576
0.8182775579750343,1.0142503671235175
0.40166699505222236,0.9948272388641807
0.7522983921001108,0.9827586830423983
0.4624266994078462,1.0064714928490246
0.5975809295419131,1.0041948567750216
0.4679189762062337,1.0198871279632167
0.8264961273486394,1.0249832999120907
0.7451006900308399,1.00941971010069
0.8600503775611984,1.0055300920224457
0.8111508548731267,0.9929469440490551
0.4132235100118782,0.9947007174623465
0.44136792766966915,1.0326170345341752
0.6742509843612944,1.0262260332908464
0.7045368421441814,1.0203911228747637
0.3275287271830113,1.0134361710428532
0.8825392197548572,1.0147119847337294
0.8752916098505092,0.9954192718861316
0.5353813281207749,1.0094958375714087
0.5472868768548114,1.0011437056473955
0.7377579113343912,0.9721137327009203
0.8887566629165284,1.005637313554115
0.6947740781430632,1.022432493521235
0.6115698128662062,0.9710805494161093
0.7080767476999058,1.011965439389422
0.8037039451344367,1.0076860884372831
0.8757450061170453,0.9873931008068929
0.42897046242280223,1.0157303427543194
0.7370745464052085,1.0135328647704533
0.7463139924377954,0.9919387605903932
0.3290609332244921,1.0186948427335176
0.3467172275327619,0.9959304180869354
0.4544845118594899,0.9932929460883302
0.5809982840626055,0.9975555601623117
0.697922698161899,1.035232573715225
0.7522377134641839,0.9784291711282805
0.6872723742123933,0.9903316087111976
0.8908007780570576,0.9445749857118877
0.6191082700611804,1.0007179160941773
0.607887784765101,1.0273853442457133
0.5947016908764007,0.9541479202619971
0.6835574119336147,0.9859367858602157
0.6541942081369063,0.982759853095282
0.6062443154068048,0.9937569781306013
0.5242741942858954,0.9857094006297827
0.36280462060687396,0.9861464040859896
0.6564119453328882,1.0164659014062867
0.5342889010255782,1.0025725924200086
0.46268256670030117,0.9981898166531181
0.3512711489248008,1.010675351303821
0.6374088052057767,1.0480647105896383
0.8409433711814918,0.9713763335388236
0.665118387077912,1.024936168944735
0.6004854038758415,1.0313607272218335
0.7574036995690675,1.0091778830774083
0.7899752158398122,0.98114825906222
0.7861694725208679,0.9924022158244664
0.6240112663244352,0.9704567307035148
0.7097810881926917,1.0292572055288187
0.6852081549281854,1.0210528659937361
0.6910310451919007,1.0354595671201696
0.3503817224890508,1.0106303026801424
0.3389568209400624,1.0007459787540303
0.8224661827347994,1.006961205467358
0.6958486295878985,0.9896380153770762
0.7169880272481265,1.0033365525241518
0.7967590566278799,0.9902637466567987
0.3685519858636494,0.964491222747482
0.3486049197704551,1.0272531982262543
0.4436882207774389,0.9688359030140913
0.3107427939445628,0.9732363161545184
0.6903987562581319,1.0183473617359902
0.4730597131326819,0.9880381939360656
0.5132345904392084,1.0244989674520455
0.7120158801248756,0.9804737353305115
0.42932375696157726,1.0281775924693877
0.7467157769471451,0.9970806200919465
0.5071505287613303,1.0234234512620681
0.6276467152107623,1.0215514135121158
0.7283564910504274,1.000456469615225
0.8600836853950106,0.9906245516851596
0.6410938038187554,1.0037087210604299
0.584635216918119,1.0231283632646844
0.6688456736507247,1.0023039019431506
0.5011398379305181,0.9756325728128614
0.7170153103679219,0.979463504265477
0.7438159914764462,1.0252725529850653
0.4426459327804289,0.9836450024773563
0.8901077459704624,0.9489179977276014
0.7011572984441121,0.9738533411916401
0.6908299949818898,0.9941490395572414
0.7160598909926443,1.003358237910857
0.8437243353090138,0.9931651131700469
0.48346269211764736,0.9906680188829947
0.7968339594853108,0.9828880762101249
0.7122994713186914,1.0017704460141266
0.32315960233475777,0.9902032369239712
0.5640512809164988,0.9890902790467807
0.6437892182556351,0.9886945310245321
0.8105070406284289,1.0088082238546654
0.6353342699310768,0.9809446827858029
0.5344255228220395,0.9905455753952425
0.7397926982445083,1.0128885822612281
0.6974258022599628,0.9874268986670897
0.5160428068705761,1.0031728052465583
0.8553120609017504,0.9999488990083213
0.6228269863311865,0.9869295496869613
0.6868869203643394,1.0013699684296637
0.7899895791740834,1.0091453618613964
0.8726907876117845,0.9754047624227149
0.5841396743059424,1.0253752744014113
0.3336814912275084,0.9962400535842981
0.7966434188700733,1.0105702628807378
0.6646534393363037,1.020270468666756
0.7148522712635007,0.9739448014111637
0.7528754387941916,1.0027843194262245
0.8204012707954026,0.9876336852215687
0.6852722595033818,0.984264004166346
0.7125050358799525,0.9805538279568984
0.46413607758569786,1.0127190674887963
0.3926131051503764,1.0234266588844048
0.6137957507111806,0.9805468108026324
0.49636117267599267,0.9890788045073868
0.8574266612190365,0.9967662304155761
0.5394042555308891,1.004490541995451
0.7017909830367584,1.0035474528805526
0.7008654633910794,1.0107771666281247
0.5268810135639611,0.975509177304521
0.5872033076018304,1.014636114638673
0.6915879064291126,1.013966185586818
0.4578625442217004,0.9889861059743501
0.5068846555018659,0.9736301401838717
0.520726182883605,0.9783696462147841
0.4409830341657089,1.0129879175802632
0.7679425106396618,1.0035367020457773
0.8592903636397553,0.999728555713356
0.7531600073149878,1.00907323338216
0.7581008713838252,1.0195758705718687
0.686164044202345,1.00788725921069
0.4416675744489447,0.9803814583227771
0.8928851206962611,0.9731867180437868
0.810301685490201,0.9873867102422162
0.5719400010179789,0.996674347415911
0.5439008834195764,0.9733428668544623
0.8213203544419473,1.0131720390361068
0.7842560428775706,0.9899500887744942
0.4154701759552492,1.0503954045016028
0.4637876679659105,0.9630241916858167
0.729948989225911,0.9810764590250625
0.7483670157318438,0.9965803224774158
0.5210338534002092,1.023758618768643
0.5175351806220456,0.9976546629438336
0.7398290977392994,0.9953481891269628
0.8040400118609226,0.9944434025065998
0.7495735465657442,1.0010028996723772
0.7873986336848087,1.0282279303159356
0.7666924512589456,0.9931691467457185
0.6878411992600728,0.9848555482025994
0.7702714983812462,0.9968379304998908
0.8632348788613111,1.01356276414625
0.6509084690417972,1.0206678508303457
0.48805636204041214,0.9750466163593488
0.7297058372276539,1.0140537772201463
0.5450215629371027,0.9874149945101273
0.7739152442487265,0.9916210898804413
0.6527056775610887,0.9778712185726322
0.5274511746989775,1.0021419240792115
0.6512090054789202,1.0209160955765793
0.45878806255759225,0.9756431918995759
0.6181490175364293,1.0028707930153786
0.8618851422339596,0.9989167862825684
0.7404776115094892,0.9972706881163631
0.6504908615440023,1.004656692741378
0.6991959262402002,0.9960210373678597
0.4714953131630215,1.0132571716828405
0.5271527852403635,0.9673118524893155
0.31237517656473796,1.0041833819541555
0.8767222294015171,0.9835649690162451
0.5176835476408539,0.9946227191740213
0.7541681794559449,1.0255107227605138
0.513821733142559,0.9820795800340741
0.7760509851955834,0.973819746363158
0.7280038234968997,0.9787143623589375
0.49163950690726577,1.0039359886872161
0.788283859362647,0.9961014835886143
0.7716226893043169,1.012683634222973
0.5943439064245963,1.0207497699669397
0.5359656724943227,0.9930168481363658
0.6366864539421524,0.9749145823674032
0.5796416528928366,0.9982521831104693
0.6351722563050034,0.9692801159589265
0.7303026907489625,1.047569556519348
0.7949707755654913,1.0096031073332203
0.4108090998589623,0.9906581689138059
0.5439548139417263,0.9955482758751869
0.769045690267764,1.0173479755582364
0.6911173575356002,0.9841560219307511
0.7722641129338639,1.024182613212506
0.5595415816704657,1.028421415045925
0.5751958360466428,1.002772804770098
0.49896117269273643,1.0118732137574864
0.3365680947620168,0.9815057050429263
0.7141546440015245,1.0129002778669562
0.475127393104017,1.014159325800017
0.4072344320412929,0.9510906153817699
0.8650704593353667,0.9912775492370731
0.6779145858076584,1.0087826531891713
0.6264484073456419,1.0021877326574449
0.6835194952714875,1.011287492459513
0.729236796519135,1.012351104283254
0.5603037335213151,1.0317401829433173
0.3523940279180508,1.0035729675523115
0.6997667219733033,0.9978817740876247
0.6451202161100698,1.0215162724608935
0.8315138397708969,0.9865198890634342
0.5391554793787283,0.9879572926002553
0.587755454945253,1.0087926439141999
0.3210777827772106,1.031974875059049
0.3655602276080132,0.9948913148975712
0.6755451200827787,1.0101461301288226
0.541887990877852,0.9926392350547365
0.6488011888496237,1.0104187999516419
0.7250722640064892,0.9682946128221017
0.5938994504437032,0.9913530214150124
0.7641604730080489,0.9513526129004723
0.5986244948549685,0.9976591836554828
0.67796661039938,0.9905435050365385
0.721254910681199,1.0144715342872324
0.62889017468941,1.0343223961702168
0.814582179069951,0.9909124818130464
0.6651472574474367,0.9809365657709929
0.46820320670753435,1.0104695952312686
0.7928642482309218,0.9992234543268593
0.6323204794022886,0.9784204480114927
0.7667310792089285,1.0362192042410479
0.5460533630393494,1.0159316687654119
0.8882762620675201,0.9957506170162825
0.8754264262911717,0.9968420537194436
0.6875351320299934,1.0385923646044963
0.6511460054574298,0.995968727168975
0.8798918721331679,1.0233271269481046
0.5029405547859239,0.9734124788803158
0.8491032588401178,1.0525677601201002
0.7530833706880883,0.9907830767070708
0.3054110201498819,0.9893625466716138
0.5643898676174619,1.0244235001708664
0.6844154920129358,0.9893765494621048
0.4062652637816475,1.0096828288295872
0.4824130938141498,0.9896772521131851
0.3610738639465745,0.9767545844450124
0.7876997035944071,0.9943798550647196
0.632962355306042,0.9629067431367939
0.4585574566662212,0.9525725361341555
0.8707994901047483,1.0112033325805194
0.5615199985276927,1.0048871641618655
0.3967839494368884,0.9798396724479733
0.4447644053108725,1.0166092261305413
0.7955423862302822,0.9970473695602867
0.8740346520101873,0.9644021888286575
0.5038828655197158,0.9660168733711051
0.42288698912434486,1.0049949843786972
0.42458579518205813,1.016375995849788
0.6020982400855638,1.0073994380217721
0.5408722086315645,1.0210352328030337
0.7022334001680991,0.9969490538793894
0.7670816686671211,0.983317561185081
0.5575223428279792,0.9850838337899268
0.3998595035153853,0.9983051608236432
0.30179925719023104,1.0037800999432496
0.6693722154537017,1.0073183355235575
0.8789278446126731,1.0135370563804227
0.8369835284807352,1.0000284328444637
0.8825182657308135,1.0122574679562149
0.5418493820336423,0.9948784106929497
0.7096426892877437,0.9871865593058217
0.6345477098262984,0.9492134305269089
0.8570143356124263,0.9813649125260431
0.8946371152427242,1.0369632530620247
0.4872742679646759,0.986413558430795
0.795051739321457,0.9937806104211725
0.8424676622117016,1.0295451377220297
0.34561902354209917,1.0199064901787103
0.5740306303747645,1.0057735634367932
0.6620901019169587,0.9780895779917618
0.517538344103941,0.9809597462994456
0.5942634321290954,0.9871018810966394
0.5797256522215946,1.0032032753157016
0.5894377172575549,0.9936542915152998
0.8757899398350566,0.9686774270300843
0.6705157651367581,1.015542064507817
0.5906205711781796,0.9939337566389036
0.6645004333237183,1.0161077600863737
0.5347290005660036,0.9820741905983315
0.8201244038998668,0.9836851255107886
0.7063723034339849,1.007698116141311
0.8021404411518047,1.0146305545052767
0.6719822440893234,0.9994547160527434
0.7735052938628769,0.9762300128316418
0.5447421374532331,1.0040118369833848
0.5853350948854377,0.9830267686579224
0.7800075799911202,1.0035804889334858
0.3408484266194633,1.0193800206498436
0.347865800646798,1.0160738084616252
0.4383550050659758,1.021765519547837
0.8150170800927458,1.0359358474493234
0.7904849371769637,0.989849633554062
0.8667344153246588,0.9855918025261666
0.630355633787651,0.9827844932040053
0.493534046504177,0.9853618375983682
0.8683060270694374,1.0150091506856769
0.30527131421984155,1.0106834120495936
0.4555854380505534,0.9897012107187105
0.7223319726187977,1.0177889720119369
0.8534764790438966,0.9858537707697016
0.8604298447039548,1.0052739984323793
0.6512726745125285,0.9981851218005134
0.3733762321976231,0.9660497200263285
0.46368627999095774,1.0057956746712042
0.44095330077836176,1.0007254166677881
0.6953519918636698,1.0100417318967485
0.618652845198461,0.9701606805113372
0.784706166715485,0.9736393052705656
0.8037629318917389,1.0043522881583369
0.700769613546129,0.9831662208742432
0.38375105312950275,0.9932656863048707
0.30586748815350756,0.9888441008906439
0.3426773559082499,1.0067834221963134
0.4623616720843291,0.9863686413495897
0.5286903727192287,0.9806532483589684
0.46221504636313293,0.9907254675693726
0.5254779432592499,1.017902667115124
0.3176715449358946,0.9824415384595279
0.6992178991474011,1.040015342058941
0.8000178640241341,0.9807097650844668
0.6077869079899889,0.9694468366212902
0.6146152615899655,0.9919716078164608
0.6460042087732586,1.0246806182293646
0.6018549368139823,1.0057831755171582
0.7471116694447438,1.0322492590566603
0.44905209716007694,0.9896386713107468
0.7137391650610763,0.9892753051220001
0.8447463977668108,0.9975327712941329
0.35117799919240167,0.9945681785483085
0.859179144630519,0.9854128781602127
0.5253397143069128,1.0076885454060986
0.7313931158947735,0.9840379668592322
0.33073545575426455,0.9873510403184176
0.79459878796357,1.0054139849413493
0.852136677079939,1.0154523795685786
0.5833521010602959,0.9974412295753117
0.5398550514078374,1.0077917921275752
0.8016786029233238,0.985838432221029
0.35830509707433134,0.9927792179550775
0.8903318072487207,0.9975847635578994
0.6740053845651081,1.0053360598453984
0.7127925616037192,0.9934767017658845
0.6394945728975748,0.9849594674386809
0.8114358659318849,1.0137695467680456
0.5617995003631255,0.9923596837084303
0.5308441370512194,1.034211572309576
0.6637405693571282,0.9884554318294703
0.6714269138406543,0.9928888710426829
0.45514036708297034,0.9928485726729225
0.7621640740395266,1.017608330585798
0.6698915791791145,1.0126567923252296
0.6474244427941505,1.020440242486055
0.33235951573798966,1.014622938696787
0.35208575307663553,0.9902729024930027
0.7406647992369425,1.000770495921131
0.43285923077480637,0.9611198976391785
0.5598375674864788,1.044399034338115
0.6749725180120323,0.9937825070077304
0.8296534197488428,0.9856416788611244
0.7858977041228186,0.9847158407576321
0.7444647968125766,0.9873332057511283
0.8368125751939548,1.0147644521779522
0.5477341114896819,1.010116399762514
0.8260311853903177,0.9695111757845424
0.5355717716590871,0.9470383166720437
0.7809999985915349,1.0133512269303333
0.7314107781142637,0.9956329428563564
0.746556301383725,1.0047091848887777
0.6661965261771617,0.9732648093683891
0.8535859183168005,0.9544037120953682
0.7164889444388183,0.982757891811158
0.732839099577468,0.9973486485854305
0.5381463054735027,0.9749299176628015
0.3754056618194324,1.0161006697108714
0.8026847679603291,1.0091830723563837
0.6587734211634645,0.9923663724637241
0.37312887613151524,1.0014949206861077
0.8739862424450798,1.0124735573257218
0.5772531882657742,0.9711733672939917
0.6976660431871876,0.995125840181554
0.691781786285473,0.9793931819855977
0.6550079722394446,1.0126904088664206
0.8134359277475801,0.9875340356245499
0.4420681183422284,1.0265709869660247
0.5127462446307476,0.9661823744991439
0.8957437498653026,0.9423974476597743
0.330594487454453,1.0603893817709835
0.8255289916690962,0.9961280842282859
0.30124697884921986,1.00956249268842
0.3814393447218345,1.0414741269417893
0.674701247607828,1.0067422387019087
0.5700512331031178,0.9934043341352113
0.6776909908331742,1.0155954395185842
0.412723660954348,1.0304045055364306
0.8066195663139689,1.0024295471906286
0.4968092561826052,0.9869806337806657
0.8453176514545895,1.0272820346520037
0.774646290760093,1.015670836444849
0.844973659968476,0.9954174787230707
0.8632838244675376,0.9662515593437442
0.8926110790471371,1.0105909876971595
0.8694551430031794,0.9756786529791267
0.6509332361941288,1.0164001083187388
0.7032668024312546,1.0261130313311388
0.6833802608577044,0.9840016104320205
0.7526978467853418,1.0172693433050004
0.4357213007313674,1.0048298154067334
0.7402425882841808,1.0388430364632384
0.40140675359210115,0.9924234225192368
0.7721036387101342,1.0039812493369835
0.5850909830992512,1.0081863882890068
0.7214837707648769,0.9886338389243933
0.43854792401509324,1.0188771112679862
0.7671538677885633,1.0195694232515538
0.6987831792239734,1.0330887351229172
0.6659435148548452,0.974112457189315
0.5550876272143108,0.9985474659578744
0.7995466746539825,1.0140225413346
0.550328768824026,1.013988257446098
0.5134022050943655,0.9760894577715467
0.6735105186309117,0.9843780921686498
0.4690386348226965,0.9947134371914693
0.6006617597651236,0.9948886508609628
0.4779596981007496,0.9569124298499909
0.8907510050846419,0.9842753064934083
0.6757585222467231,1.0092256694666077
0.47967809812704976,1.025085710513214
0.6518846553234326,0.9890342880323825
0.6269527844339193,1.0108943952628262
0.6506867661658445,1.0009983068204666
0.6190941752596928,1.0238811712575493
0.44772582969438535,1.0051215184284927
0.47500711315266875,0.9774921191481917
0.4895533819062386,0.9949862691952682
0.7228918449881794,1.0394842230771013
0.3193723869072711,0.9886314950614719
0.5990067602214612,0.9922214015439387
0.8353615992404178,0.9768304428227879
0.8962782944393471,0.9813830300837046
0.37501891563407835,0.9843424145691021
0.735158455990502,1.0227207130915281
0.5738597122064341,1.0136927112036203
0.7036381062004606,1.0062955662437545
0.6528241483286449,0.9718636522803377
0.7620984227657284,0.9770637999094168
0.6894832533271746,1.020752487772078
0.7994053790063402,0.9905410656053555
0.704179934683455,0.984195259343006
0.8376293984749085,1.0253874726851737
0.560696863481745,0.9785526002278796
0.5376837659612381,1.0195301874957616
0.6432419799801136,0.9872869895405035
0.6699339661977513,1.002343353860752
0.7480116964022349,0.9976707635210892
0.8064578637906614,1.0026887187033726
0.5751864960395742,1.0154539805819167
0.5755372254698765,1.015644979560713
0.8869743726343575,1.0257541629752271
0.7226060494515388,1.02616207507935
0.7023836487818191,0.9942241530408717
0.8124076307810695,1.0059566901230672
0.823836289325197,0.9770758246143889
0.7086143311742673,0.975746861521944
0.6356047270438995,0.9695211767327425
0.373612945920947,0.9861967197751943
0.5997881276396964,1.029094684466144
0.8022617215515643,1.002511052289036
0.6717778887922278,0.9663514379418533
0.6982877105385296,1.000156841204791
0.8355038735454345,0.9852686909159497
0.4904989023981964,0.974004557304856
0.8581145011721006,0.9798258915846471
0.6188458664531279,1.0114123023634214
0.5282755865248056,1.006123977957615
